CustomerID,Age,Gender,AnnualIncome,SpendingScore,ProductCategory,Membership,PurchaseFrequency,SatisfactionScore
31057,42,Male,63608,67,Books,Gold,10,5
31058,69,Female,100426,38,Books,Gold,12,5
31059,28,Female,146962,58,Groceries,Silver,14,2
31060,39,Female,81016,88,Books,Platinum,8,5
31061,69,Female,92488,91,Electronics,Gold,10,2
31062,63,Female,56440,23,Home Decor,Basic,16,3
31063,51,Female,138693,85,Home Decor,Basic,7,2
31064,30,Male,63480,20,Fashion,Silver,7,4
31065,63,Female,107814,67,Books,Gold,6,4
31066,55,Male,46407,83,Groceries,Platinum,15,5
31067,29,Female,66839,40,Home Decor,Gold,10,5
31068,56,Male,54667,100,Home Decor,Platinum,7,1
31069,53,Male,51639,1,Books,Gold,8,2
31070,45,Male,113778,21,Fashion,Basic,8,1
31071,44,Female,62133,50,Electronics,Basic,16,2
31072,56,Male,114509,10,Groceries,Gold,12,5
31073,30,Female,97846,30,Electronics,Silver,6,1
31074,60,Male,101491,29,Electronics,Platinum,11,1
31075,57,Female,125982,3,Home Decor,Gold,5,1
31076,44,Male,64371,12,Electronics,Silver,6,2
31077,68,Male,90655,93,Groceries,Platinum,7,4
31078,48,Female,66726,69,Home Decor,Gold,13,5
31079,19,Male,137665,84,Groceries,Basic,8,5
31080,35,Male,106410,44,Fashion,Silver,13,2
31081,43,Male,100810,77,Electronics,Basic,6,2
31082,59,Male,148327,3,Home Decor,Gold,8,5
31083,48,Female,131973,18,Home Decor,Basic,13,3
31084,55,Male,99242,58,Groceries,Platinum,8,5
31085,39,Female,94538,72,Home Decor,Gold,13,5
31086,53,Female,76600,39,Books,Basic,6,4
31087,36,Male,97854,57,Groceries,Basic,13,1
31088,31,Male,98564,15,Groceries,Gold,8,4
31089,31,Female,25375,17,Fashion,Platinum,6,5
31090,67,Male,42425,97,Books,Basic,12,1
31091,46,Male,38889,16,Electronics,Platinum,11,3
31092,34,Female,47616,42,Fashion,Gold,7,5
31093,67,Female,99174,100,Electronics,Basic,7,1
31094,67,Male,46083,64,Fashion,Silver,7,1
31095,54,Male,51916,4,Electronics,Silver,12,5
31096,26,Male,104153,22,Books,Basic,11,5
31097,18,Male,126047,70,Home Decor,Platinum,7,1
31098,21,Female,46899,79,Electronics,Basic,12,4
31099,24,Female,30062,69,Groceries,Platinum,11,4
31100,28,Male,145519,15,Groceries,Gold,11,3
31101,31,Female,54658,29,Electronics,Silver,14,3
31102,59,Female,53981,84,Electronics,Platinum,8,3
31103,36,Female,92124,83,Home Decor,Platinum,5,1
31104,57,Male,95732,67,Books,Silver,8,2
31105,20,Female,30037,98,Groceries,Basic,11,3
31106,25,Male,39234,60,Books,Gold,7,3
31107,46,Female,21639,32,Groceries,Gold,13,3
31108,67,Female,62351,94,Electronics,Gold,15,3
31109,54,Male,138561,33,Home Decor,Gold,8,4
31110,69,Male,76678,99,Home Decor,Silver,11,1
31111,60,Male,140956,83,Fashion,Silver,5,2
31112,26,Male,31904,1,Books,Platinum,9,1
31113,36,Male,118312,80,Electronics,Basic,9,5
31114,29,Male,39560,65,Books,Basic,10,2
31115,44,Male,138877,26,Fashion,Gold,9,2
31116,54,Female,121908,43,Electronics,Gold,9,3
31117,65,Female,77041,27,Fashion,Silver,8,5
31118,42,Female,32309,58,Groceries,Basic,14,5
31119,62,Male,116619,54,Books,Silver,8,3
31120,55,Female,73593,46,Fashion,Gold,12,1
31121,65,Male,64747,25,Groceries,Gold,14,3
31122,67,Female,136638,19,Fashion,Platinum,5,3
31123,34,Male,47172,9,Books,Silver,12,4
31124,61,Male,112414,30,Books,Platinum,13,5
31125,50,Male,80138,45,Fashion,Basic,15,4
31126,56,Female,113155,55,Home Decor,Gold,14,1
31127,31,Female,29647,11,Books,Platinum,11,1
31128,45,Female,68107,93,Groceries,Silver,6,4
31129,35,Male,77473,35,Fashion,Basic,10,3
31130,50,Female,106756,17,Groceries,Basic,10,4
31131,69,Female,125063,58,Groceries,Silver,5,2
31132,59,Female,74927,28,Groceries,Basic,4,4
31133,32,Female,55121,98,Books,Silver,11,1
31134,28,Male,94108,2,Fashion,Basic,12,1
31135,53,Male,32054,77,Books,Gold,7,2
31136,32,Male,41883,21,Fashion,Gold,8,2
31137,65,Female,132226,42,Fashion,Gold,17,1
31138,47,Male,28709,87,Groceries,Gold,7,1
31139,32,Male,130268,67,Home Decor,Gold,14,1
31140,66,Male,97603,76,Home Decor,Basic,8,2
31141,40,Female,26805,19,Electronics,Basic,15,3
31142,60,Male,92637,5,Electronics,Silver,14,5
31143,67,Female,123306,34,Books,Gold,7,2
31144,65,Male,30721,51,Home Decor,Silver,15,4
31145,32,Female,51353,42,Groceries,Basic,14,2
31146,46,Male,51700,43,Electronics,Silver,9,5
31147,28,Female,101996,33,Books,Silver,6,1
31148,62,Female,104652,97,Home Decor,Basic,12,3
31149,35,Female,132849,73,Groceries,Silver,13,3
31150,57,Female,145239,92,Groceries,Platinum,4,5
31151,48,Female,93644,67,Groceries,Gold,12,4
31152,26,Male,62667,94,Home Decor,Silver,13,3
31153,39,Female,62845,21,Electronics,Platinum,7,5
31154,28,Male,140936,19,Home Decor,Platinum,8,4
31155,34,Female,97015,96,Electronics,Silver,11,5
31156,50,Male,115872,90,Electronics,Platinum,6,3
31157,28,Male,57092,63,Home Decor,Gold,10,5
31158,56,Male,64827,67,Fashion,Platinum,11,2
31159,25,Female,81955,11,Home Decor,Platinum,5,4
31160,68,Male,31651,25,Electronics,Silver,11,4
31161,21,Female,24429,63,Books,Platinum,10,4
31162,53,Female,58602,39,Books,Platinum,15,2
31163,36,Male,38518,74,Books,Platinum,8,3
31164,41,Female,28685,60,Home Decor,Basic,10,4
31165,58,Male,115691,45,Electronics,Platinum,9,3
31166,66,Female,68367,1,Fashion,Gold,11,1
31167,35,Male,132953,47,Electronics,Gold,8,4
31168,50,Female,112270,50,Home Decor,Silver,10,1
31169,63,Male,87113,71,Fashion,Platinum,11,3
31170,53,Female,23839,17,Home Decor,Basic,10,5
31171,27,Female,79587,97,Books,Gold,8,3
31172,31,Male,136160,94,Fashion,Platinum,15,4
31173,24,Female,51474,31,Fashion,Silver,8,4
31174,29,Female,69703,27,Fashion,Silver,13,5
31175,39,Female,98077,31,Books,Silver,11,4
31176,44,Female,93801,90,Fashion,Silver,9,2
31177,65,Male,119206,18,Home Decor,Basic,12,4
31178,54,Female,99489,73,Home Decor,Platinum,6,5
31179,28,Male,143606,92,Electronics,Basic,15,1
31180,53,Male,127809,87,Groceries,Platinum,9,5
31181,30,Female,97685,71,Books,Platinum,12,3
31182,49,Female,67735,48,Fashion,Basic,5,2
31183,25,Male,53547,26,Books,Platinum,18,2
31184,24,Male,82706,85,Books,Silver,7,5
31185,60,Female,91479,96,Fashion,Basic,8,1
31186,60,Female,25963,29,Groceries,Basic,12,3
31187,34,Female,99084,99,Home Decor,Silver,12,5
31188,39,Male,97583,56,Books,Basic,8,5
31189,63,Male,72359,91,Fashion,Gold,15,1
31190,51,Female,46281,58,Fashion,Basic,11,1
31191,37,Male,113701,68,Books,Platinum,10,1
31192,25,Female,121838,31,Home Decor,Platinum,13,5
31193,39,Male,101328,75,Home Decor,Platinum,8,2
31194,44,Male,54954,98,Groceries,Basic,5,2
31195,51,Male,68061,46,Books,Platinum,10,2
31196,38,Female,56850,13,Fashion,Basic,13,2
31197,32,Male,74429,65,Home Decor,Gold,10,1
31198,22,Male,35241,84,Books,Gold,10,2
31199,55,Female,54390,34,Groceries,Gold,9,5
31200,34,Female,106545,31,Home Decor,Gold,10,2
31201,25,Male,126301,42,Fashion,Gold,9,4
31202,36,Male,74792,61,Fashion,Gold,15,2
31203,22,Female,48232,91,Home Decor,Silver,11,3
31204,40,Female,61585,91,Electronics,Basic,5,5
31205,36,Male,120485,90,Home Decor,Gold,9,2
31206,31,Female,146031,62,Groceries,Silver,11,3
31207,27,Female,148843,15,Books,Platinum,16,1
31208,48,Female,56481,27,Books,Gold,3,3
31209,30,Female,104432,42,Fashion,Silver,8,5
31210,39,Male,122297,64,Home Decor,Gold,12,1
31211,54,Female,136488,39,Groceries,Silver,10,2
31212,56,Female,100644,1,Home Decor,Platinum,9,3
31213,27,Female,86139,91,Home Decor,Basic,16,4
31214,48,Male,85885,73,Electronics,Platinum,13,5
31215,60,Female,121181,94,Home Decor,Basic,7,4
31216,52,Male,90190,76,Home Decor,Gold,11,1
31217,30,Female,69446,9,Groceries,Gold,10,1
31218,47,Male,78495,68,Fashion,Platinum,11,5
31219,51,Male,127322,31,Books,Gold,11,4
31220,53,Female,121842,49,Books,Silver,7,2
31221,52,Male,109861,40,Electronics,Basic,9,2
31222,64,Female,29923,3,Books,Basic,10,1
31223,21,Male,140299,17,Home Decor,Gold,10,3
31224,21,Male,88978,34,Groceries,Silver,14,3
31225,64,Male,52509,42,Home Decor,Platinum,10,2
31226,23,Female,109253,32,Home Decor,Silver,8,4
31227,45,Male,106711,39,Home Decor,Gold,10,2
31228,47,Male,135957,54,Groceries,Platinum,6,2
31229,44,Male,25517,43,Electronics,Basic,16,1
31230,22,Female,111983,66,Fashion,Basic,11,1
31231,61,Female,31957,11,Fashion,Silver,10,5
31232,56,Male,25220,8,Fashion,Silver,12,4
31233,52,Male,50367,35,Books,Platinum,4,4
31234,56,Female,40638,27,Groceries,Silver,14,2
31235,61,Female,29412,93,Groceries,Gold,14,2
31236,32,Male,80048,73,Groceries,Gold,14,4
31237,36,Female,59939,73,Fashion,Gold,6,5
31238,47,Female,75914,17,Home Decor,Platinum,5,4
31239,55,Female,112375,2,Home Decor,Gold,16,4
31240,49,Male,55845,22,Groceries,Gold,10,4
31241,57,Male,27615,61,Fashion,Platinum,14,3
31242,46,Male,49558,81,Groceries,Silver,11,4
31243,23,Male,44555,2,Fashion,Gold,9,5
31244,43,Male,24938,88,Home Decor,Silver,18,4
31245,44,Female,26746,90,Books,Silver,13,2
31246,52,Female,33576,17,Home Decor,Silver,8,5
31247,45,Male,135095,67,Books,Gold,13,4
31248,22,Female,136499,22,Electronics,Gold,9,5
31249,58,Female,134700,33,Fashion,Gold,9,3
31250,65,Female,33110,55,Electronics,Silver,6,5
31251,33,Female,28795,70,Fashion,Gold,9,4
31252,58,Male,82958,54,Groceries,Basic,16,3
31253,35,Female,62718,42,Fashion,Basic,8,4
31254,30,Male,66687,40,Books,Gold,5,5
31255,60,Female,109826,76,Electronics,Basic,19,2
31256,42,Female,143236,17,Fashion,Basic,11,3
31257,27,Female,121650,33,Groceries,Silver,11,1
31258,46,Male,126798,39,Home Decor,Basic,8,4
31259,27,Male,87835,25,Fashion,Gold,10,1
31260,23,Female,45158,58,Home Decor,Platinum,8,5
31261,33,Female,55650,96,Electronics,Silver,8,1
31262,42,Female,43335,78,Electronics,Platinum,17,5
31263,61,Male,95869,96,Electronics,Silver,12,4
31264,21,Male,85081,46,Home Decor,Basic,10,4
31265,54,Male,118334,96,Books,Silver,9,4
31266,51,Female,77644,6,Electronics,Basic,8,4
31267,36,Female,113679,94,Groceries,Silver,7,1
31268,50,Male,141959,34,Electronics,Platinum,14,5
31269,21,Male,32597,12,Groceries,Basic,11,5
31270,61,Male,28520,48,Books,Gold,15,4
31271,51,Female,111233,50,Groceries,Silver,6,1
31272,29,Female,23541,21,Fashion,Platinum,8,2
31273,48,Female,53178,46,Home Decor,Silver,7,3
31274,33,Male,28243,39,Books,Silver,9,5
31275,19,Male,55382,59,Electronics,Silver,15,3
31276,66,Female,53818,9,Fashion,Basic,10,1
31277,19,Female,113024,77,Groceries,Basic,9,1
31278,53,Female,149139,77,Fashion,Silver,6,2
31279,23,Female,115596,19,Fashion,Basic,4,1
31280,40,Female,78028,7,Books,Platinum,13,5
31281,56,Female,22474,97,Fashion,Gold,11,1
31282,64,Male,90185,75,Books,Basic,10,5
31283,69,Male,81171,74,Electronics,Basic,4,1
31284,61,Male,112933,78,Fashion,Basic,15,2
31285,54,Male,104271,75,Electronics,Basic,6,1
31286,63,Female,27609,53,Books,Basic,9,2
31287,33,Male,39994,21,Home Decor,Platinum,12,3
31288,60,Male,113343,55,Electronics,Basic,12,2
31289,61,Male,44229,41,Books,Platinum,11,1
31290,36,Female,89973,39,Groceries,Gold,8,1
31291,66,Male,29715,75,Fashion,Gold,14,4
31292,41,Male,80084,27,Home Decor,Basic,10,2
31293,44,Female,108012,41,Groceries,Silver,9,4
31294,24,Female,134271,61,Fashion,Basic,11,4
31295,47,Female,37690,24,Electronics,Basic,8,2
31296,58,Male,32011,65,Books,Silver,8,2
31297,31,Male,53063,60,Books,Basic,11,4
31298,69,Female,28285,78,Groceries,Basic,10,5
31299,61,Male,123586,91,Home Decor,Basic,6,1
31300,32,Male,64492,50,Home Decor,Platinum,12,5
31301,29,Male,125077,58,Books,Platinum,14,1
31302,46,Male,137693,10,Electronics,Gold,10,1
31303,40,Female,25504,96,Groceries,Basic,11,3
31304,30,Male,47881,11,Groceries,Basic,10,4
31305,26,Female,30394,94,Books,Platinum,10,4
31306,41,Male,85813,58,Books,Basic,10,3
31307,56,Female,104472,79,Electronics,Basic,14,2
31308,47,Male,118172,36,Groceries,Gold,6,4
31309,18,Male,84110,65,Groceries,Gold,9,1
31310,27,Male,71178,86,Home Decor,Gold,10,3
31311,55,Female,118223,74,Home Decor,Gold,9,2
31312,64,Male,128311,30,Electronics,Platinum,3,4
31313,32,Female,36534,88,Groceries,Basic,16,2
31314,26,Male,136916,7,Electronics,Silver,14,4
31315,30,Male,50536,97,Books,Silver,5,2
31316,40,Male,116154,12,Fashion,Silver,13,4
31317,50,Female,113702,37,Home Decor,Basic,12,2
31318,26,Female,25527,78,Groceries,Platinum,17,5
31319,20,Female,141039,81,Home Decor,Gold,5,1
31320,47,Male,116383,9,Books,Silver,14,1
31321,26,Male,40502,47,Fashion,Gold,6,3
31322,69,Male,80422,88,Books,Basic,11,4
31323,42,Female,92167,74,Home Decor,Basic,7,4
31324,64,Female,81751,90,Groceries,Platinum,8,3
31325,41,Male,137397,4,Books,Silver,12,5
31326,49,Male,28796,68,Groceries,Silver,9,5
31327,24,Female,67507,91,Books,Gold,5,1
31328,53,Female,85508,79,Groceries,Silver,12,2
31329,42,Male,104741,79,Electronics,Silver,6,4
31330,37,Female,66622,57,Groceries,Basic,9,5
31331,34,Female,52218,76,Fashion,Basic,12,5
31332,53,Female,46216,31,Home Decor,Basic,11,5
31333,43,Female,125956,42,Electronics,Platinum,15,3
31334,36,Female,104424,62,Books,Silver,10,5
31335,54,Male,115165,12,Books,Gold,9,4
31336,65,Male,139128,99,Home Decor,Silver,8,5
31337,20,Female,71839,10,Home Decor,Silver,14,3
31338,60,Male,116119,53,Electronics,Silver,9,1
31339,45,Female,147017,20,Electronics,Platinum,10,1
31340,39,Male,90245,59,Fashion,Basic,12,4
31341,64,Male,124672,23,Electronics,Platinum,9,3
31342,36,Male,46124,88,Books,Silver,8,4
31343,63,Female,116868,80,Fashion,Silver,6,3
31344,33,Male,86458,67,Home Decor,Platinum,10,3
31345,23,Male,135538,7,Groceries,Basic,12,1
31346,54,Female,53359,48,Electronics,Platinum,10,1
31347,48,Male,63054,67,Groceries,Gold,12,3
31348,66,Male,23512,26,Fashion,Gold,11,1
31349,65,Female,116077,15,Home Decor,Gold,9,4
31350,51,Male,32013,66,Home Decor,Basic,14,1
31351,48,Female,76067,55,Electronics,Basic,11,2
31352,28,Female,66694,12,Books,Basic,6,2
31353,53,Female,38837,54,Electronics,Silver,16,2
31354,23,Female,25998,95,Electronics,Gold,14,4
31355,44,Male,117845,6,Groceries,Basic,13,3
31356,24,Female,105732,96,Groceries,Basic,6,1
31357,66,Male,29344,71,Home Decor,Platinum,10,3
31358,49,Female,52765,47,Home Decor,Platinum,6,4
31359,25,Female,144082,32,Books,Silver,16,4
31360,50,Male,108532,25,Fashion,Platinum,13,4
31361,64,Female,40593,59,Groceries,Gold,15,5
31362,69,Female,90206,79,Fashion,Platinum,5,5
31363,61,Female,118077,63,Electronics,Basic,18,5
31364,32,Female,103546,19,Electronics,Gold,15,5
31365,44,Male,125965,37,Home Decor,Silver,7,1
31366,47,Female,111297,84,Home Decor,Platinum,10,1
31367,39,Male,54844,84,Books,Gold,12,5
31368,64,Female,44131,48,Fashion,Platinum,5,3
31369,46,Female,82150,14,Groceries,Platinum,5,2
31370,58,Male,116224,26,Books,Basic,12,4
31371,65,Male,65880,53,Electronics,Gold,15,2
31372,47,Male,114667,70,Home Decor,Basic,9,5
31373,19,Female,108352,7,Electronics,Gold,15,4
31374,32,Female,55181,10,Electronics,Basic,14,1
31375,64,Male,103415,90,Electronics,Platinum,15,2
31376,44,Female,64133,73,Books,Silver,13,5
31377,24,Female,76000,4,Books,Platinum,15,4
31378,44,Male,85654,23,Groceries,Platinum,9,4
31379,38,Male,80833,75,Home Decor,Gold,22,5
31380,30,Male,51184,89,Home Decor,Silver,9,4
31381,34,Female,69255,97,Groceries,Gold,13,1
31382,28,Male,85585,8,Fashion,Platinum,6,2
31383,27,Male,148696,75,Fashion,Gold,20,2
31384,50,Female,57717,94,Home Decor,Silver,2,3
31385,31,Male,51536,86,Books,Gold,8,2
31386,54,Female,77263,67,Books,Silver,7,5
31387,25,Male,20474,99,Books,Platinum,10,1
31388,50,Male,65774,51,Fashion,Silver,8,5
31389,24,Female,138350,6,Home Decor,Platinum,10,2
31390,51,Male,133847,38,Groceries,Basic,15,5
31391,24,Male,33142,20,Fashion,Platinum,15,5
31392,24,Male,27307,13,Fashion,Basic,7,3
31393,58,Female,115962,93,Electronics,Basic,10,3
31394,53,Female,85648,30,Home Decor,Platinum,12,3
31395,24,Male,64599,39,Electronics,Platinum,13,2
31396,37,Female,127249,21,Electronics,Silver,12,5
31397,35,Female,79623,61,Books,Basic,11,5
31398,62,Female,124584,84,Fashion,Basic,9,2
31399,60,Female,55438,19,Fashion,Silver,12,5
31400,58,Male,82316,89,Fashion,Platinum,10,2
31401,31,Male,102844,34,Electronics,Platinum,8,2
31402,57,Male,115396,40,Books,Platinum,9,2
31403,31,Male,146356,4,Home Decor,Platinum,7,5
31404,38,Female,83606,13,Books,Platinum,10,4
31405,66,Male,37920,62,Electronics,Basic,6,3
31406,44,Male,142356,56,Fashion,Platinum,7,1
31407,63,Male,67435,67,Electronics,Basic,8,4
31408,43,Male,29792,11,Books,Gold,11,2
31409,44,Male,149690,37,Home Decor,Gold,13,5
31410,41,Male,125751,63,Fashion,Basic,16,5
31411,22,Female,52087,20,Groceries,Platinum,9,5
31412,59,Female,71376,98,Groceries,Silver,11,2
31413,55,Male,133185,61,Books,Gold,10,1
31414,45,Male,78470,8,Home Decor,Gold,12,1
31415,59,Male,75158,56,Home Decor,Silver,10,3
31416,60,Female,129691,78,Fashion,Gold,9,4
31417,49,Female,73048,42,Home Decor,Platinum,11,5
31418,41,Male,20482,23,Home Decor,Platinum,7,2
31419,23,Male,90705,60,Groceries,Platinum,9,1
31420,27,Female,84173,62,Books,Basic,16,3
31421,63,Male,118569,6,Groceries,Silver,11,1
31422,69,Male,85407,8,Groceries,Platinum,16,3
31423,20,Female,91383,55,Electronics,Platinum,5,4
31424,24,Female,64122,78,Books,Gold,12,2
31425,46,Female,81702,22,Groceries,Basic,7,2
31426,51,Male,32685,22,Home Decor,Basic,10,2
31427,24,Female,72962,26,Home Decor,Silver,9,1
31428,34,Female,51466,11,Electronics,Silver,9,4
31429,30,Male,145326,64,Groceries,Gold,10,1
31430,38,Female,23378,14,Groceries,Platinum,9,3
31431,48,Female,73942,18,Fashion,Platinum,8,1
31432,26,Female,85148,8,Books,Basic,14,2
31433,62,Male,98187,54,Books,Platinum,12,1
31434,64,Male,122303,11,Home Decor,Gold,17,3
31435,30,Female,112346,34,Electronics,Silver,8,4
31436,34,Male,148868,66,Books,Gold,9,3
31437,25,Male,49000,82,Fashion,Silver,7,5
31438,26,Male,35353,12,Electronics,Gold,8,1
31439,26,Female,91462,67,Fashion,Platinum,8,3
31440,57,Male,108494,54,Home Decor,Gold,7,4
31441,65,Male,68160,21,Electronics,Basic,14,2
31442,69,Male,122944,83,Electronics,Basic,12,1
31443,47,Female,68165,55,Groceries,Basic,11,1
31444,24,Male,24831,68,Groceries,Platinum,15,2
31445,34,Male,100404,34,Electronics,Gold,6,5
31446,56,Male,63588,78,Fashion,Basic,8,1
31447,55,Male,111050,48,Fashion,Platinum,15,2
31448,22,Female,83754,90,Fashion,Basic,10,1
31449,34,Male,108540,92,Electronics,Platinum,9,1
31450,57,Female,123611,81,Groceries,Basic,10,4
31451,18,Male,137421,20,Books,Basic,11,5
31452,33,Female,95133,80,Groceries,Basic,11,3
31453,34,Male,55271,56,Home Decor,Basic,12,2
31454,47,Female,20730,91,Groceries,Gold,11,4
31455,48,Female,96855,19,Fashion,Silver,8,1
31456,52,Female,91149,22,Home Decor,Silver,13,4
31457,62,Male,30024,3,Groceries,Platinum,8,4
31458,25,Female,30602,32,Books,Silver,10,2
31459,65,Male,39754,13,Electronics,Silver,11,2
31460,47,Female,95315,77,Fashion,Basic,9,5
31461,56,Male,84500,26,Electronics,Gold,5,4
31462,38,Male,122703,35,Home Decor,Platinum,3,1
31463,32,Female,138539,51,Home Decor,Basic,8,5
31464,51,Male,125094,43,Electronics,Gold,10,2
31465,44,Male,128642,78,Home Decor,Basic,13,5
31466,19,Female,98379,35,Groceries,Basic,7,4
31467,27,Male,67237,84,Electronics,Basic,11,5
31468,22,Male,79538,10,Home Decor,Silver,8,4
31469,44,Male,136963,84,Groceries,Basic,6,1
31470,21,Female,69001,87,Groceries,Platinum,9,2
31471,64,Male,148873,9,Fashion,Platinum,12,5
31472,30,Female,51119,11,Fashion,Basic,9,5
31473,34,Female,45994,56,Home Decor,Basic,14,3
31474,38,Female,88451,80,Electronics,Platinum,14,5
31475,40,Female,126042,85,Books,Gold,12,5
31476,50,Male,57467,76,Electronics,Basic,18,5
31477,67,Male,102924,69,Books,Silver,12,3
31478,32,Male,147867,58,Electronics,Gold,7,4
31479,31,Male,89235,42,Fashion,Platinum,9,4
31480,26,Male,72310,2,Fashion,Platinum,11,3
31481,61,Female,49090,16,Electronics,Basic,11,1
31482,54,Female,31323,8,Fashion,Gold,8,1
31483,47,Female,83138,82,Home Decor,Gold,8,3
31484,46,Male,53274,70,Fashion,Silver,8,2
31485,40,Female,34992,95,Electronics,Basic,11,4
31486,51,Male,67270,60,Groceries,Basic,17,3
31487,24,Male,41994,4,Electronics,Basic,9,3
31488,26,Male,108195,77,Home Decor,Gold,7,1
31489,67,Female,33487,24,Home Decor,Gold,5,5
31490,21,Female,35814,10,Fashion,Basic,10,3
31491,19,Female,132175,38,Home Decor,Basic,7,3
31492,44,Female,85873,45,Fashion,Silver,9,3
31493,50,Female,113684,12,Home Decor,Basic,13,2
31494,49,Male,43403,3,Books,Silver,11,1
31495,61,Female,44637,82,Books,Gold,11,3
31496,62,Female,117406,54,Electronics,Gold,10,3
31497,63,Female,48694,48,Fashion,Basic,7,4
31498,54,Male,66267,62,Groceries,Gold,10,2
31499,44,Female,76987,94,Home Decor,Platinum,7,4
31500,45,Female,141960,47,Books,Gold,6,5
31501,20,Male,122697,89,Fashion,Silver,9,4
31502,53,Female,83203,1,Groceries,Gold,5,4
31503,66,Male,119493,70,Groceries,Silver,8,1
31504,68,Male,51570,47,Electronics,Gold,5,1
31505,60,Female,39441,61,Fashion,Gold,13,5
31506,25,Female,106073,45,Electronics,Platinum,9,5
31507,61,Female,135134,34,Books,Basic,6,4
31508,67,Male,38874,53,Groceries,Silver,11,4
31509,67,Female,76305,56,Home Decor,Platinum,10,5
31510,58,Male,54302,79,Books,Silver,9,3
31511,54,Male,56372,14,Fashion,Silver,9,5
31512,66,Female,80386,41,Books,Basic,10,1
31513,62,Female,78929,41,Groceries,Platinum,12,5
31514,55,Male,39329,6,Groceries,Platinum,9,1
31515,39,Female,106770,46,Home Decor,Silver,12,5
31516,31,Male,34672,37,Fashion,Platinum,12,4
31517,32,Female,109930,66,Groceries,Platinum,10,5
31518,63,Female,32556,6,Electronics,Platinum,6,4
31519,21,Female,140887,95,Groceries,Gold,14,1
31520,35,Female,117256,76,Home Decor,Platinum,10,1
31521,18,Male,40699,58,Groceries,Platinum,12,2
31522,29,Male,105008,1,Fashion,Basic,9,2
